house,date,appliance_label,appliance_type,refit_column,daily_kwh,avg_power_w,max_power_w,active_minutes_est,cost_day_aud
21,2014-10-06,Tumble Dryer,Tumble Dryer,Appliance2,6.39734,263.584,393.95,1362.43,1.92
21,2014-10-07,Tumble Dryer,Tumble Dryer,Appliance2,10.48825,505.431,616.891,1245.07,3.15
21,2014-10-08,Tumble Dryer,Tumble Dryer,Appliance2,14.27245,722.951,828.99,1184.52,4.28
21,2014-10-09,Tumble Dryer,Tumble Dryer,Appliance2,20.13258,946.253,1097.979,1276.57,6.04
21,2014-10-10,Tumble Dryer,Tumble Dryer,Appliance2,22.26721,1041.727,1557.0,1225.58,6.68
21,2014-10-11,Tumble Dryer,Tumble Dryer,Appliance2,8.35307,809.319,1561.0,429.45,2.51
21,2014-10-12,Tumble Dryer,Tumble Dryer,Appliance2,8.55784,344.703,599.631,1313.55,2.57
21,2014-11-03,Tumble Dryer,Tumble Dryer,Appliance2,24.43134,883.593,1167.514,1659.0,7.33
21,2014-11-04,Tumble Dryer,Tumble Dryer,Appliance2,22.29988,889.308,1672.0,1434.88,6.69
21,2014-11-05,Tumble Dryer,Tumble Dryer,Appliance2,15.96926,823.417,1551.0,1129.1,4.79
21,2014-11-06,Tumble Dryer,Tumble Dryer,Appliance2,3.73412,173.228,201.948,1169.7,1.12
21,2014-11-07,Tumble Dryer,Tumble Dryer,Appliance2,2.09059,121.597,144.503,0.0,0.63
21,2014-11-08,Tumble Dryer,Tumble Dryer,Appliance2,1.55138,68.521,98.686,0.0,0.47
21,2014-11-09,Tumble Dryer,Tumble Dryer,Appliance2,0.29868,14.24,38.35,0.0,0.09
21,2014-11-10,Tumble Dryer,Tumble Dryer,Appliance2,0.47223,22.046,36.728,0.0,0.14
21,2014-11-11,Tumble Dryer,Tumble Dryer,Appliance2,1.34308,53.833,70.934,0.0,0.4
21,2014-11-12,Tumble Dryer,Tumble Dryer,Appliance2,2.18648,87.973,105.009,0.0,0.66
21,2014-12-03,Tumble Dryer,Tumble Dryer,Appliance2,4.15489,155.641,315.581,525.47,1.25
21,2014-12-04,Tumble Dryer,Tumble Dryer,Appliance2,12.98568,471.935,1559.0,1365.7,3.9
21,2014-12-05,Tumble Dryer,Tumble Dryer,Appliance2,7.22161,299.248,502.74,1254.87,2.17
21,2014-12-06,Tumble Dryer,Tumble Dryer,Appliance2,18.24709,717.283,931.794,1526.35,5.47
21,2014-12-07,Tumble Dryer,Tumble Dryer,Appliance2,19.75709,1085.322,1238.818,1092.23,5.93
21,2014-12-08,Tumble Dryer,Tumble Dryer,Appliance2,20.01207,818.183,1489.0,1222.2,6.0
21,2014-12-09,Tumble Dryer,Tumble Dryer,Appliance2,14.57147,749.39,1102.313,1166.67,4.37
21,2014-12-10,Tumble Dryer,Tumble Dryer,Appliance2,18.61851,875.41,2722.0,901.25,5.59
21,2014-12-11,Tumble Dryer,Tumble Dryer,Appliance2,15.72483,627.341,1569.0,1225.47,4.72
21,2014-12-12,Tumble Dryer,Tumble Dryer,Appliance2,14.56456,587.662,918.747,1487.03,4.37
21,2015-01-02,Tumble Dryer,Tumble Dryer,Appliance2,25.03206,989.214,1544.0,1260.12,7.51
21,2014-01-04,Washing Machine,Washing Machine,Appliance3,1.1727,44.424,2080.0,25.32,0.35
21,2014-01-05,Washing Machine,Washing Machine,Appliance3,1.37604,60.63,118.856,0.0,0.41
21,2014-01-06,Washing Machine,Washing Machine,Appliance3,1.92298,85.439,2236.0,72.57,0.58
21,2014-01-07,Washing Machine,Washing Machine,Appliance3,0.65719,34.658,2293.0,19.02,0.2
21,2014-01-08,Washing Machine,Washing Machine,Appliance3,0.06222,4.167,5.832,0.0,0.02
21,2014-01-09,Washing Machine,Washing Machine,Appliance3,1.42711,94.204,2140.0,288.17,0.43
21,2014-01-10,Washing Machine,Washing Machine,Appliance3,12.82636,610.835,939.757,1259.88,3.85
21,2014-01-11,Washing Machine,Washing Machine,Appliance3,31.92162,1318.939,1698.06,1452.15,9.58
21,2014-01-12,Washing Machine,Washing Machine,Appliance3,43.94142,1768.958,2048.0,1490.42,13.18
21,2014-02-04,Washing Machine,Washing Machine,Appliance3,16.29508,700.169,1319.824,1333.5,4.89
21,2014-02-05,Washing Machine,Washing Machine,Appliance3,0.32444,15.044,80.412,0.0,0.1
21,2014-02-06,Washing Machine,Washing Machine,Appliance3,2.03234,81.491,2372.0,108.27,0.61
21,2014-02-07,Washing Machine,Washing Machine,Appliance3,0.96096,52.547,2298.0,38.62,0.29
21,2014-02-08,Washing Machine,Washing Machine,Appliance3,0.00978,1.0,1.0,0.0,0.0
21,2014-02-09,Washing Machine,Washing Machine,Appliance3,0.02123,1.0,1.0,0.0,0.01
21,2014-02-10,Washing Machine,Washing Machine,Appliance3,0.55848,26.134,2354.0,26.02,0.17
21,2014-02-11,Washing Machine,Washing Machine,Appliance3,1.8769,74.234,2236.0,76.3,0.56
21,2014-02-12,Washing Machine,Washing Machine,Appliance3,0.02485,1.0,1.0,0.0,0.01
21,2014-03-04,Washing Machine,Washing Machine,Appliance3,0.70493,28.29,2228.0,31.5,0.21
21,2014-03-05,Washing Machine,Washing Machine,Appliance3,0.05438,2.815,4.0,0.0,0.02
21,2014-03-06,Washing Machine,Washing Machine,Appliance3,0.42509,17.594,2185.0,19.83,0.13
21,2014-03-07,Washing Machine,Washing Machine,Appliance3,0.03865,2.106,6.599,0.0,0.01
21,2014-03-08,Washing Machine,Washing Machine,Appliance3,1.62348,75.635,2336.0,73.5,0.49
21,2014-03-09,Washing Machine,Washing Machine,Appliance3,0.19957,9.328,13.4,0.0,0.06
21,2014-03-10,Washing Machine,Washing Machine,Appliance3,0.37244,17.46,21.52,0.0,0.11
21,2014-03-11,Washing Machine,Washing Machine,Appliance3,0.66586,26.35,31.47,0.0,0.2
21,2014-03-12,Washing Machine,Washing Machine,Appliance3,0.93255,37.566,43.66,0.0,0.28
21,2014-04-04,Washing Machine,Washing Machine,Appliance3,1.24678,49.806,55.951,0.0,0.37
21,2014-04-05,Washing Machine,Washing Machine,Appliance3,1.17968,60.116,64.0,0.0,0.35
21,2014-04-06,Washing Machine,Washing Machine,Appliance3,0.67272,30.079,57.651,0.0,0.2
21,2014-04-07,Washing Machine,Washing Machine,Appliance3,0.97303,50.788,2298.0,41.65,0.29
21,2014-04-08,Washing Machine,Washing Machine,Appliance3,1.71082,81.453,120.555,0.0,0.51
21,2014-04-09,Washing Machine,Washing Machine,Appliance3,3.38996,160.004,199.447,1018.27,1.02
21,2014-04-10,Washing Machine,Washing Machine,Appliance3,4.41712,223.986,250.0,1183.23,1.33
21,2014-04-11,Washing Machine,Washing Machine,Appliance3,2.1115,84.93,194.696,389.78,0.63
21,2014-04-12,Washing Machine,Washing Machine,Appliance3,37.9524,1519.531,2560.0,1454.37,11.39
21,2014-05-04,Washing Machine,Washing Machine,Appliance3,7.26756,260.66,2201.0,561.4,2.18
21,2014-05-05,Washing Machine,Washing Machine,Appliance3,0.53735,25.82,49.82,0.0,0.16
21,2014-05-06,Washing Machine,Washing Machine,Appliance3,1.90093,77.948,106.071,0.0,0.57
21,2014-05-07,Washing Machine,Washing Machine,Appliance3,2.2907,126.893,147.71,298.08,0.69
21,2014-05-08,Washing Machine,Washing Machine,Appliance3,3.70428,169.58,192.0,1310.63,1.11
21,2014-05-09,Washing Machine,Washing Machine,Appliance3,1.07626,51.047,2268.0,42.93,0.32
21,2014-05-10,Washing Machine,Washing Machine,Appliance3,0.39557,18.638,2185.0,19.6,0.12
21,2014-05-11,Washing Machine,Washing Machine,Appliance3,3.90705,155.558,2327.0,835.68,1.17
21,2014-05-12,Washing Machine,Washing Machine,Appliance3,0.50972,20.359,93.439,0.0,0.15
21,2014-06-04,Washing Machine,Washing Machine,Appliance3,1.34103,48.131,2181.0,30.68,0.4
21,2014-06-05,Washing Machine,Washing Machine,Appliance3,0.79885,33.036,38.379,0.0,0.24
21,2014-06-06,Washing Machine,Washing Machine,Appliance3,0.51899,22.625,27.693,0.0,0.16
21,2014-06-07,Washing Machine,Washing Machine,Appliance3,0.25666,13.29,17.556,0.0,0.08
21,2014-06-08,Washing Machine,Washing Machine,Appliance3,0.96754,44.743,2354.0,52.85,0.29
21,2014-06-09,Washing Machine,Washing Machine,Appliance3,0.02077,1.0,1.0,0.0,0.01
21,2014-06-10,Washing Machine,Washing Machine,Appliance3,0.02131,1.0,1.0,0.0,0.01
21,2014-06-11,Washing Machine,Washing Machine,Appliance3,0.02495,1.0,1.0,0.0,0.01
21,2014-06-12,Washing Machine,Washing Machine,Appliance3,8.76454,352.974,2236.0,463.52,2.63
21,2014-07-03,Washing Machine,Washing Machine,Appliance3,0.98871,113.957,2119.0,27.65,0.3
21,2014-07-04,Washing Machine,Washing Machine,Appliance3,2.63984,110.619,2272.0,127.17,0.79
21,2014-07-05,Washing Machine,Washing Machine,Appliance3,0.07402,3.395,5.135,0.0,0.02
21,2014-07-06,Washing Machine,Washing Machine,Appliance3,0.92844,43.754,2327.0,36.98,0.28
21,2014-07-07,Washing Machine,Washing Machine,Appliance3,2.32367,130.661,197.892,489.18,0.7
21,2014-07-08,Washing Machine,Washing Machine,Appliance3,4.63426,225.013,256.0,1235.73,1.39
21,2014-07-09,Washing Machine,Washing Machine,Appliance3,1.31092,172.824,191.705,455.12,0.39
21,2014-07-10,Washing Machine,Washing Machine,Appliance3,2.14517,101.112,153.932,213.03,0.64
21,2014-07-11,Washing Machine,Washing Machine,Appliance3,0.96517,39.618,2277.0,30.1,0.29
21,2014-07-12,Washing Machine,Washing Machine,Appliance3,0.86991,35.224,2232.0,36.4,0.26
21,2014-08-03,Washing Machine,Washing Machine,Appliance3,1.03755,37.713,2185.0,38.15,0.31
21,2014-08-04,Washing Machine,Washing Machine,Appliance3,0.86835,39.294,54.356,0.0,0.26
21,2014-08-05,Washing Machine,Washing Machine,Appliance3,10.2634,481.028,2293.0,548.33,3.08
21,2014-08-06,Washing Machine,Washing Machine,Appliance3,0.45052,21.595,2208.0,20.42,0.14
21,2014-08-07,Washing Machine,Washing Machine,Appliance3,0.12944,5.261,7.766,0.0,0.04
21,2014-08-08,Washing Machine,Washing Machine,Appliance3,1.58051,73.78,2216.0,148.17,0.47
21,2014-08-09,Washing Machine,Washing Machine,Appliance3,0.29681,14.319,2170.0,9.33,0.09
21,2014-08-10,Washing Machine,Washing Machine,Appliance3,0.67399,31.83,43.456,0.0,0.2
21,2014-08-11,Washing Machine,Washing Machine,Appliance3,29.93074,1195.198,2720.0,1248.8,8.98
21,2014-08-12,Washing Machine,Washing Machine,Appliance3,6.80986,274.791,3968.0,214.2,2.04
21,2014-09-03,Washing Machine,Washing Machine,Appliance3,1.01629,36.42,2268.0,39.9,0.3
21,2014-09-04,Washing Machine,Washing Machine,Appliance3,0.02244,1.0,1.0,0.0,0.01
21,2014-09-05,Washing Machine,Washing Machine,Appliance3,1.07027,47.243,2298.0,56.93,0.32
21,2014-09-06,Washing Machine,Washing Machine,Appliance3,9.64805,396.948,2264.0,767.67,2.89
21,2014-09-07,Washing Machine,Washing Machine,Appliance3,0.72797,39.007,54.397,0.0,0.22
21,2014-09-08,Washing Machine,Washing Machine,Appliance3,0.19286,9.662,23.613,0.0,0.06
21,2014-09-09,Washing Machine,Washing Machine,Appliance3,0.0519,2.323,7.279,0.0,0.02
21,2014-09-10,Washing Machine,Washing Machine,Appliance3,0.59886,28.318,49.354,0.0,0.18
21,2014-09-11,Washing Machine,Washing Machine,Appliance3,1.47922,59.133,2151.0,49.47,0.44
21,2014-09-12,Washing Machine,Washing Machine,Appliance3,0.02472,1.0,1.0,0.0,0.01
21,2014-10-03,Washing Machine,Washing Machine,Appliance3,0.89477,32.766,2277.0,46.9,0.27
21,2014-10-04,Washing Machine,Washing Machine,Appliance3,9.25375,396.755,2252.0,1047.55,2.78
21,2014-10-05,Washing Machine,Washing Machine,Appliance3,26.43566,1302.873,1740.832,1217.42,7.93
21,2014-10-06,Washing Machine,Washing Machine,Appliance3,29.88297,1231.244,2048.0,1456.23,8.96
21,2014-10-07,Washing Machine,Washing Machine,Appliance3,10.50981,506.47,641.519,1245.07,3.15
21,2014-10-08,Washing Machine,Washing Machine,Appliance3,4.79561,242.915,371.395,1083.83,1.44
21,2014-10-09,Washing Machine,Washing Machine,Appliance3,1.16329,54.676,2298.0,30.8,0.35
21,2014-10-10,Washing Machine,Washing Machine,Appliance3,0.64374,30.116,2272.0,25.78,0.19
21,2014-10-11,Washing Machine,Washing Machine,Appliance3,0.47207,45.739,2122.0,12.83,0.14
21,2014-10-12,Washing Machine,Washing Machine,Appliance3,9.17693,369.64,645.111,1375.73,2.75
21,2014-11-03,Washing Machine,Washing Machine,Appliance3,22.68499,820.434,1024.0,1659.0,6.81
21,2014-11-04,Washing Machine,Washing Machine,Appliance3,5.46055,217.764,2285.0,671.77,1.64
21,2014-11-05,Washing Machine,Washing Machine,Appliance3,1.031,53.161,2285.0,37.68,0.31
21,2014-11-06,Washing Machine,Washing Machine,Appliance3,0.09852,4.57,6.827,0.0,0.03
21,2014-11-07,Washing Machine,Washing Machine,Appliance3,0.50833,29.566,2208.0,21.47,0.15
21,2014-11-08,Washing Machine,Washing Machine,Appliance3,0.52506,23.19,2268.0,25.9,0.16
21,2014-11-09,Washing Machine,Washing Machine,Appliance3,0.09605,4.579,7.797,0.0,0.03
21,2014-11-10,Washing Machine,Washing Machine,Appliance3,0.59127,27.604,2201.0,24.73,0.18
21,2014-11-11,Washing Machine,Washing Machine,Appliance3,0.02495,1.0,1.0,0.0,0.01
21,2014-11-12,Washing Machine,Washing Machine,Appliance3,0.02485,1.0,1.0,0.0,0.01
21,2014-12-03,Washing Machine,Washing Machine,Appliance3,3.77015,141.229,2201.0,511.23,1.13
21,2014-12-04,Washing Machine,Washing Machine,Appliance3,25.03621,909.884,1424.0,1650.95,7.51
21,2014-12-05,Washing Machine,Washing Machine,Appliance3,0.88103,36.508,266.918,63.23,0.26
21,2014-12-06,Washing Machine,Washing Machine,Appliance3,0.47805,18.792,23.96,0.0,0.14
21,2014-12-07,Washing Machine,Washing Machine,Appliance3,0.56307,30.931,2252.0,22.63,0.17
21,2014-12-08,Washing Machine,Washing Machine,Appliance3,0.74718,30.548,2315.0,27.3,0.22
21,2014-12-09,Washing Machine,Washing Machine,Appliance3,0.41101,21.138,2076.0,16.57,0.12
21,2014-12-10,Washing Machine,Washing Machine,Appliance3,0.64874,30.502,2252.0,26.95,0.19
21,2014-12-11,Washing Machine,Washing Machine,Appliance3,0.04897,1.954,2.479,0.0,0.01
21,2014-12-12,Washing Machine,Washing Machine,Appliance3,0.07431,2.998,3.518,0.0,0.02
21,2015-01-02,Washing Machine,Washing Machine,Appliance3,1.45389,57.455,2272.0,59.85,0.44
21,2014-01-04,Dishwasher,Dishwasher,Appliance4,1.55495,58.905,2166.0,86.57,0.47
21,2014-01-05,Dishwasher,Dishwasher,Appliance4,1.19674,52.73,2163.0,71.05,0.36
21,2014-01-06,Dishwasher,Dishwasher,Appliance4,1.46826,65.236,2137.0,102.43,0.44
21,2014-01-07,Dishwasher,Dishwasher,Appliance4,29.17602,1538.639,2082.888,1137.73,8.75
21,2014-01-08,Dishwasher,Dishwasher,Appliance4,8.44691,565.789,994.278,895.77,2.53
21,2014-01-09,Dishwasher,Dishwasher,Appliance4,1.09892,72.54,2119.0,186.78,0.33
21,2014-01-10,Dishwasher,Dishwasher,Appliance4,15.9274,758.518,2197.0,884.45,4.78
21,2014-01-11,Dishwasher,Dishwasher,Appliance4,36.77101,1519.306,1981.898,1452.15,11.03
21,2014-01-12,Dishwasher,Dishwasher,Appliance4,14.45351,581.858,1056.64,1490.42,4.34
21,2014-02-04,Dishwasher,Dishwasher,Appliance4,2.23977,96.239,2178.0,280.82,0.67
21,2014-02-05,Dishwasher,Dishwasher,Appliance4,2.94873,136.731,2108.0,278.37,0.88
21,2014-02-06,Dishwasher,Dishwasher,Appliance4,0.71654,28.731,2148.0,31.15,0.21
21,2014-02-07,Dishwasher,Dishwasher,Appliance4,1.00468,54.938,2073.0,54.25,0.3
21,2014-02-08,Dishwasher,Dishwasher,Appliance4,0.11741,12.0,12.0,0.0,0.04
21,2014-02-09,Dishwasher,Dishwasher,Appliance4,0.25471,12.0,12.0,0.0,0.08
21,2014-02-10,Dishwasher,Dishwasher,Appliance4,1.16541,54.536,2204.0,63.23,0.35
21,2014-02-11,Dishwasher,Dishwasher,Appliance4,1.42611,56.404,2003.0,77.7,0.43
21,2014-02-12,Dishwasher,Dishwasher,Appliance4,1.49066,59.996,2178.0,77.47,0.45
21,2014-03-04,Dishwasher,Dishwasher,Appliance4,13.30722,534.039,2151.0,777.47,3.99
21,2014-03-05,Dishwasher,Dishwasher,Appliance4,1.04412,54.055,2228.0,57.17,0.31
21,2014-03-06,Dishwasher,Dishwasher,Appliance4,22.22394,919.801,2144.0,994.47,6.67
21,2014-03-07,Dishwasher,Dishwasher,Appliance4,4.58491,249.863,2208.0,589.17,1.38
21,2014-03-08,Dishwasher,Dishwasher,Appliance4,0.02146,1.0,1.0,0.0,0.01
21,2014-03-09,Dishwasher,Dishwasher,Appliance4,0.99706,46.603,2163.0,63.35,0.3
21,2014-03-10,Dishwasher,Dishwasher,Appliance4,1.94877,91.361,2148.0,594.53,0.58
21,2014-03-11,Dishwasher,Dishwasher,Appliance4,4.67508,185.005,2159.0,747.6,1.4
21,2014-03-12,Dishwasher,Dishwasher,Appliance4,2.70413,108.929,2159.0,153.53,0.81
21,2014-04-04,Dishwasher,Dishwasher,Appliance4,17.45056,697.109,2048.0,1010.68,5.24
21,2014-04-05,Dishwasher,Dishwasher,Appliance4,0.08394,4.278,6.748,0.0,0.03
21,2014-04-06,Dishwasher,Dishwasher,Appliance4,1.0239,45.781,2129.0,58.22,0.31
21,2014-04-07,Dishwasher,Dishwasher,Appliance4,0.72903,38.052,2174.0,49.35,0.22
21,2014-04-08,Dishwasher,Dishwasher,Appliance4,0.13304,6.334,11.212,0.0,0.04
21,2014-04-09,Dishwasher,Dishwasher,Appliance4,1.88496,88.969,2137.0,116.43,0.57
21,2014-04-10,Dishwasher,Dishwasher,Appliance4,1.29057,65.443,2197.0,750.17,0.39
21,2014-04-11,Dishwasher,Dishwasher,Appliance4,1.2609,50.717,68.46,1491.7,0.38
21,2014-04-12,Dishwasher,Dishwasher,Appliance4,2.26126,90.536,2080.0,774.2,0.68
21,2014-05-04,Dishwasher,Dishwasher,Appliance4,1.6131,57.856,2166.0,87.97,0.48
21,2014-05-05,Dishwasher,Dishwasher,Appliance4,0.23846,11.458,11.616,0.0,0.07
21,2014-05-06,Dishwasher,Dishwasher,Appliance4,1.05676,43.333,2137.0,54.83,0.32
21,2014-05-07,Dishwasher,Dishwasher,Appliance4,2.5891,143.423,2151.0,1014.65,0.78
21,2014-05-08,Dishwasher,Dishwasher,Appliance4,2.24913,102.964,2151.0,570.62,0.67
21,2014-05-09,Dishwasher,Dishwasher,Appliance4,2.34765,111.349,2144.0,565.02,0.7
21,2014-05-10,Dishwasher,Dishwasher,Appliance4,0.10145,4.78,7.707,0.0,0.03
21,2014-05-11,Dishwasher,Dishwasher,Appliance4,1.40949,56.118,2129.0,77.23,0.42
21,2014-05-12,Dishwasher,Dishwasher,Appliance4,1.43256,57.218,2148.0,78.75,0.43
21,2014-06-04,Dishwasher,Dishwasher,Appliance4,1.32429,47.53,2155.0,78.4,0.4
21,2014-06-05,Dishwasher,Dishwasher,Appliance4,1.45978,60.369,2126.0,82.95,0.44
21,2014-06-06,Dishwasher,Dishwasher,Appliance4,1.03295,45.031,2189.0,63.12,0.31
21,2014-06-07,Dishwasher,Dishwasher,Appliance4,0.1318,6.825,9.269,0.0,0.04
21,2014-06-08,Dishwasher,Dishwasher,Appliance4,0.9732,45.005,2166.0,61.37,0.29
21,2014-06-09,Dishwasher,Dishwasher,Appliance4,1.28253,61.742,2201.0,88.43,0.38
21,2014-06-10,Dishwasher,Dishwasher,Appliance4,1.10883,52.045,2137.0,65.33,0.33
21,2014-06-11,Dishwasher,Dishwasher,Appliance4,1.24703,49.987,2193.0,75.37,0.37
21,2014-06-12,Dishwasher,Dishwasher,Appliance4,0.17106,6.889,8.701,0.0,0.05
21,2014-07-03,Dishwasher,Dishwasher,Appliance4,0.08098,9.334,9.967,0.0,0.02
21,2014-07-04,Dishwasher,Dishwasher,Appliance4,1.34055,56.174,2122.0,315.7,0.4
21,2014-07-05,Dishwasher,Dishwasher,Appliance4,18.70431,857.952,2048.0,1308.07,5.61
21,2014-07-06,Dishwasher,Dishwasher,Appliance4,4.01549,189.234,2090.0,450.68,1.2
21,2014-07-07,Dishwasher,Dishwasher,Appliance4,1.72478,96.986,2144.0,111.07,0.52
21,2014-07-08,Dishwasher,Dishwasher,Appliance4,0.75033,36.432,2155.0,54.37,0.23
21,2014-07-09,Dishwasher,Dishwasher,Appliance4,0.01022,1.348,1.465,0.0,0.0
21,2014-07-10,Dishwasher,Dishwasher,Appliance4,1.06281,50.095,2151.0,63.23,0.32
21,2014-07-11,Dishwasher,Dishwasher,Appliance4,1.45188,59.596,2119.0,78.17,0.44
21,2014-07-12,Dishwasher,Dishwasher,Appliance4,3.767,152.533,2101.0,231.23,1.13
21,2014-08-03,Dishwasher,Dishwasher,Appliance4,1.95506,71.062,2144.0,285.25,0.59
21,2014-08-04,Dishwasher,Dishwasher,Appliance4,1.22711,55.529,2197.0,72.33,0.37
21,2014-08-05,Dishwasher,Dishwasher,Appliance4,28.55086,1338.13,2560.0,1229.78,8.57
21,2014-08-06,Dishwasher,Dishwasher,Appliance4,16.71326,801.136,2212.833,910.47,5.01
21,2014-08-07,Dishwasher,Dishwasher,Appliance4,1.29647,52.7,2163.0,81.2,0.39
21,2014-08-08,Dishwasher,Dishwasher,Appliance4,1.68353,78.589,2174.0,1140.65,0.51
21,2014-08-09,Dishwasher,Dishwasher,Appliance4,1.4714,70.987,2197.0,189.12,0.44
21,2014-08-10,Dishwasher,Dishwasher,Appliance4,1.18825,56.115,2170.0,64.63,0.36
21,2014-08-11,Dishwasher,Dishwasher,Appliance4,1.46617,58.547,2112.0,79.92,0.44
21,2014-08-12,Dishwasher,Dishwasher,Appliance4,2.55237,102.993,2159.0,148.98,0.77
21,2014-09-03,Dishwasher,Dishwasher,Appliance4,1.5928,57.08,2151.0,86.8,0.48
21,2014-09-04,Dishwasher,Dishwasher,Appliance4,2.20926,98.431,2163.0,136.97,0.66
21,2014-09-05,Dishwasher,Dishwasher,Appliance4,0.15988,7.057,11.962,0.0,0.05
21,2014-09-06,Dishwasher,Dishwasher,Appliance4,2.34185,96.35,2181.0,143.5,0.7
21,2014-09-07,Dishwasher,Dishwasher,Appliance4,1.04295,55.884,2197.0,54.02,0.31
21,2014-09-08,Dishwasher,Dishwasher,Appliance4,1.8501,92.691,2193.0,118.88,0.56
21,2014-09-09,Dishwasher,Dishwasher,Appliance4,1.37386,61.482,2151.0,85.17,0.41
21,2014-09-10,Dishwasher,Dishwasher,Appliance4,1.05615,49.941,2155.0,65.33,0.32
21,2014-09-11,Dishwasher,Dishwasher,Appliance4,1.35728,54.258,2112.0,75.83,0.41
21,2014-09-12,Dishwasher,Dishwasher,Appliance4,0.14584,5.9,11.0,0.0,0.04
21,2014-10-03,Dishwasher,Dishwasher,Appliance4,1.51144,55.348,2166.0,85.98,0.45
21,2014-10-04,Dishwasher,Dishwasher,Appliance4,2.44241,104.718,2059.0,1078.0,0.73
21,2014-10-05,Dishwasher,Dishwasher,Appliance4,1.08437,53.443,2133.0,62.07,0.33
21,2014-10-06,Dishwasher,Dishwasher,Appliance4,1.36405,56.202,2144.0,82.83,0.41
21,2014-10-07,Dishwasher,Dishwasher,Appliance4,1.03443,49.849,2166.0,64.98,0.31
21,2014-10-08,Dishwasher,Dishwasher,Appliance4,0.07207,3.651,7.752,0.0,0.02
21,2014-10-09,Dishwasher,Dishwasher,Appliance4,1.88081,88.4,2140.0,125.53,0.56
21,2014-10-10,Dishwasher,Dishwasher,Appliance4,0.11864,5.55,8.672,0.0,0.04
21,2014-10-11,Dishwasher,Dishwasher,Appliance4,0.10506,10.179,11.686,0.0,0.03
21,2014-10-12,Dishwasher,Dishwasher,Appliance4,1.39865,56.337,2140.0,78.52,0.42
21,2014-11-03,Dishwasher,Dishwasher,Appliance4,1.52048,54.99,2178.0,86.1,0.46
21,2014-11-04,Dishwasher,Dishwasher,Appliance4,1.25892,50.205,2181.0,76.42,0.38
21,2014-11-05,Dishwasher,Dishwasher,Appliance4,0.02771,1.429,4.693,0.0,0.01
21,2014-11-06,Dishwasher,Dishwasher,Appliance4,1.12911,52.38,2140.0,64.63,0.34
21,2014-11-07,Dishwasher,Dishwasher,Appliance4,1.58476,92.176,2159.0,101.5,0.48
21,2014-11-08,Dishwasher,Dishwasher,Appliance4,1.10247,48.693,2144.0,80.62,0.33
21,2014-11-09,Dishwasher,Dishwasher,Appliance4,0.26056,12.423,12.619,0.0,0.08
21,2014-11-10,Dishwasher,Dishwasher,Appliance4,2.00937,93.808,2126.0,126.0,0.6
21,2014-11-11,Dishwasher,Dishwasher,Appliance4,1.31901,52.868,2151.0,96.95,0.4
21,2014-11-12,Dishwasher,Dishwasher,Appliance4,1.45269,58.449,2144.0,78.28,0.44
21,2014-12-03,Dishwasher,Dishwasher,Appliance4,3.16557,118.582,2159.0,201.95,0.95
21,2014-12-04,Dishwasher,Dishwasher,Appliance4,1.34731,48.965,2155.0,78.63,0.4
21,2014-12-05,Dishwasher,Dishwasher,Appliance4,3.14967,130.516,2144.0,191.68,0.94
21,2014-12-06,Dishwasher,Dishwasher,Appliance4,1.36844,53.792,2115.0,275.92,0.41
21,2014-12-07,Dishwasher,Dishwasher,Appliance4,0.98658,54.196,2159.0,50.87,0.3
21,2014-12-08,Dishwasher,Dishwasher,Appliance4,1.31755,53.867,2101.0,76.07,0.4
21,2014-12-09,Dishwasher,Dishwasher,Appliance4,1.85161,95.226,2115.0,114.57,0.56
21,2014-12-10,Dishwasher,Dishwasher,Appliance4,2.10789,99.109,2119.0,129.27,0.63
21,2014-12-11,Dishwasher,Dishwasher,Appliance4,0.02507,1.0,1.0,0.0,0.01
21,2014-12-12,Dishwasher,Dishwasher,Appliance4,0.02478,1.0,1.0,0.0,0.01
21,2015-01-02,Dishwasher,Dishwasher,Appliance4,1.39291,55.045,2197.0,80.03,0.42
21,2014-01-04,Food Mixer,Food Mixer,Appliance5,0.55435,21.0,21.0,1583.87,0.17
21,2014-01-05,Food Mixer,Food Mixer,Appliance5,0.47661,21.0,21.0,1361.73,0.14
21,2014-01-06,Food Mixer,Food Mixer,Appliance5,0.47265,21.0,21.0,1350.42,0.14
21,2014-01-07,Food Mixer,Food Mixer,Appliance5,0.39821,21.0,21.0,1137.73,0.12
21,2014-01-08,Food Mixer,Food Mixer,Appliance5,0.31352,21.0,21.0,895.77,0.09
21,2014-01-09,Food Mixer,Food Mixer,Appliance5,0.31813,21.0,21.0,908.95,0.1
21,2014-01-10,Food Mixer,Food Mixer,Appliance5,0.44096,21.0,21.0,1259.88,0.13
21,2014-01-11,Food Mixer,Food Mixer,Appliance5,0.50825,21.0,21.0,1452.15,0.15
21,2014-01-12,Food Mixer,Food Mixer,Appliance5,0.52165,21.0,21.0,1490.42,0.16
21,2014-02-04,Food Mixer,Food Mixer,Appliance5,0.48873,21.0,21.0,1396.38,0.15
21,2014-02-05,Food Mixer,Food Mixer,Appliance5,0.45288,21.0,21.0,1293.95,0.14
21,2014-02-06,Food Mixer,Food Mixer,Appliance5,0.52373,21.0,21.0,1496.37,0.16
21,2014-02-07,Food Mixer,Food Mixer,Appliance5,0.38404,21.0,21.0,1097.25,0.12
