house,timestamp,Time,Unix,Aggregate,Appliance1,Appliance2,Appliance3,Appliance4,Appliance5,Appliance6,Appliance7,Appliance8,Appliance9,Issues,source_file
20,2014-04-02 08:26:35,2014-04-02 08:26:35,1396427195,209,92,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 08:33:50,2014-04-02 08:33:50,1396427630,201,84,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 08:40:49,2014-04-02 08:40:49,1396428049,119,0,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 08:48:56,2014-04-02 08:48:56,1396428536,119,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 08:55:06,2014-04-02 08:55:06,1396428906,118,0,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 09:02:37,2014-04-02 09:02:37,1396429357,222,0,123,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 09:08:25,2014-04-02 09:08:25,1396429705,220,0,115,0,0,0,0,5,3,0,0,CLEAN_House20.csv
20,2014-04-02 09:14:19,2014-04-02 09:14:19,1396430059,370,91,113,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 09:21:17,2014-04-02 09:21:17,1396430477,353,85,109,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 09:27:33,2014-04-02 09:27:33,1396430853,207,0,108,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 09:34:18,2014-04-02 09:34:18,1396431258,119,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 09:42:03,2014-04-02 09:42:03,1396431723,127,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 09:49:33,2014-04-02 09:49:33,1396432173,118,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 09:56:49,2014-04-02 09:56:49,1396432609,117,0,1,0,0,0,0,4,3,0,0,CLEAN_House20.csv
20,2014-04-02 10:03:49,2014-04-02 10:03:49,1396433029,209,93,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 10:10:49,2014-04-02 10:10:49,1396433449,200,86,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 10:18:04,2014-04-02 10:18:04,1396433884,218,0,117,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 10:25:19,2014-04-02 10:25:19,1396434319,211,0,113,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 10:32:32,2014-04-02 10:32:32,1396434752,220,0,110,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 10:39:33,2014-04-02 10:39:33,1396435173,208,0,109,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 10:46:02,2014-04-02 10:46:02,1396435562,118,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 10:52:50,2014-04-02 10:52:50,1396435970,117,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 11:00:04,2014-04-02 11:00:04,1396436404,205,90,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 11:07:19,2014-04-02 11:07:19,1396436839,119,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 11:14:34,2014-04-02 11:14:34,1396437274,117,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 11:21:48,2014-04-02 11:21:48,1396437708,3801,0,127,0,0,0,0,4,1342,0,0,CLEAN_House20.csv
20,2014-04-02 11:29:33,2014-04-02 11:29:33,1396438173,320,0,115,0,0,0,0,83,2,0,0,CLEAN_House20.csv
20,2014-04-02 11:37:35,2014-04-02 11:37:35,1396438655,458,91,113,0,0,0,0,82,2,0,0,CLEAN_House20.csv
20,2014-04-02 11:45:04,2014-04-02 11:45:04,1396439104,442,83,110,0,0,0,0,82,2,0,0,CLEAN_House20.csv
20,2014-04-02 11:52:36,2014-04-02 11:52:36,1396439556,293,0,109,0,0,0,0,81,2,0,0,CLEAN_House20.csv
20,2014-04-02 12:00:03,2014-04-02 12:00:03,1396440003,197,0,2,0,0,0,0,81,2,0,0,CLEAN_House20.csv
20,2014-04-02 12:07:03,2014-04-02 12:07:03,1396440423,134,0,2,0,0,0,0,17,3,0,0,CLEAN_House20.csv
20,2014-04-02 12:14:20,2014-04-02 12:14:20,1396440860,131,0,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 12:21:20,2014-04-02 12:21:20,1396441280,121,0,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 12:27:36,2014-04-02 12:27:36,1396441656,201,90,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 12:35:17,2014-04-02 12:35:17,1396442117,124,0,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 12:42:48,2014-04-02 12:42:48,1396442568,216,0,116,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 12:49:18,2014-04-02 12:49:18,1396442958,213,0,113,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 12:56:18,2014-04-02 12:56:18,1396443378,211,0,111,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 13:03:05,2014-04-02 13:03:05,1396443785,207,0,109,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 13:10:49,2014-04-02 13:10:49,1396444249,123,0,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 13:17:33,2014-04-02 13:17:33,1396444653,198,88,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 13:24:04,2014-04-02 13:24:04,1396445044,123,0,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 13:31:19,2014-04-02 13:31:19,1396445479,124,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 13:38:34,2014-04-02 13:38:34,1396445914,124,0,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 13:45:49,2014-04-02 13:45:49,1396446349,123,0,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 13:52:19,2014-04-02 13:52:19,1396446739,217,0,119,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 13:59:04,2014-04-02 13:59:04,1396447144,210,0,114,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 14:05:19,2014-04-02 14:05:19,1396447519,351,92,111,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 14:11:49,2014-04-02 14:11:49,1396447909,349,84,110,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 14:19:02,2014-04-02 14:19:02,1396448342,125,0,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 14:25:49,2014-04-02 14:25:49,1396448749,124,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 14:33:17,2014-04-02 14:33:17,1396449197,125,0,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 14:40:34,2014-04-02 14:40:34,1396449634,124,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 14:47:17,2014-04-02 14:47:17,1396450037,198,89,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 14:54:19,2014-04-02 14:54:19,1396450459,121,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 15:01:04,2014-04-02 15:01:04,1396450864,236,0,130,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 15:07:50,2014-04-02 15:07:50,1396451270,221,0,116,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 15:15:03,2014-04-02 15:15:03,1396451703,210,0,112,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 15:21:35,2014-04-02 15:21:35,1396452095,213,0,110,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 15:28:48,2014-04-02 15:28:48,1396452528,213,0,109,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 15:35:33,2014-04-02 15:35:33,1396452933,212,92,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 15:42:47,2014-04-02 15:42:47,1396453367,119,39,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 15:49:32,2014-04-02 15:49:32,1396453772,246,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 15:57:05,2014-04-02 15:57:05,1396454225,119,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 16:05:48,2014-04-02 16:05:48,1396454748,146,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 16:13:04,2014-04-02 16:13:04,1396455184,319,0,127,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 16:21:05,2014-04-02 16:21:05,1396455665,390,88,116,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 16:28:19,2014-04-02 16:28:19,1396456099,223,0,113,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 16:35:19,2014-04-02 16:35:19,1396456519,252,0,110,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 16:41:49,2014-04-02 16:41:49,1396456909,169,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 16:50:20,2014-04-02 16:50:20,1396457420,159,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 16:59:03,2014-04-02 16:59:03,1396457943,816,94,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 17:07:35,2014-04-02 17:07:35,1396458455,274,84,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 17:14:35,2014-04-02 17:14:35,1396458875,174,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 17:23:33,2014-04-02 17:23:33,1396459413,290,0,117,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 17:30:50,2014-04-02 17:30:50,1396459850,279,0,112,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 17:39:05,2014-04-02 17:39:05,1396460345,264,0,110,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 17:47:06,2014-04-02 17:47:06,1396460826,401,93,108,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 17:55:04,2014-04-02 17:55:04,1396461304,265,84,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 18:02:05,2014-04-02 18:02:05,1396461725,171,0,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 18:10:20,2014-04-02 18:10:20,1396462220,178,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 18:18:05,2014-04-02 18:18:05,1396462685,191,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 18:29:05,2014-04-02 18:29:05,1396463345,193,0,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 18:38:19,2014-04-02 18:38:19,1396463899,439,93,115,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 18:48:05,2014-04-02 18:48:05,1396464485,438,81,109,0,0,0,0,22,2,0,0,CLEAN_House20.csv
20,2014-04-02 18:58:34,2014-04-02 18:58:34,1396465114,331,0,107,0,0,0,0,22,2,0,0,CLEAN_House20.csv
20,2014-04-02 19:08:05,2014-04-02 19:08:05,1396465685,224,0,1,0,0,0,0,23,2,0,0,CLEAN_House20.csv
20,2014-04-02 19:16:50,2014-04-02 19:16:50,1396466210,217,0,1,0,0,0,0,22,2,0,0,CLEAN_House20.csv
20,2014-04-02 19:24:51,2014-04-02 19:24:51,1396466691,310,91,1,0,0,0,0,22,2,0,0,CLEAN_House20.csv
20,2014-04-02 19:31:51,2014-04-02 19:31:51,1396467111,354,83,1,0,0,0,0,22,2,0,0,CLEAN_House20.csv
20,2014-04-02 19:41:35,2014-04-02 19:41:35,1396467695,213,0,1,0,0,0,0,21,2,0,0,CLEAN_House20.csv
20,2014-04-02 19:50:51,2014-04-02 19:50:51,1396468251,342,0,114,0,0,0,0,22,2,0,0,CLEAN_House20.csv
20,2014-04-02 20:00:19,2014-04-02 20:00:19,1396468819,326,0,110,0,0,0,0,22,2,0,0,CLEAN_House20.csv
20,2014-04-02 20:08:08,2014-04-02 20:08:08,1396469288,292,0,110,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 20:15:50,2014-04-02 20:15:50,1396469750,430,93,108,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 20:25:35,2014-04-02 20:25:35,1396470335,199,26,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 20:34:36,2014-04-02 20:34:36,1396470876,185,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 20:42:50,2014-04-02 20:42:50,1396471370,185,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 20:54:49,2014-04-02 20:54:49,1396472089,171,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 21:03:20,2014-04-02 21:03:20,1396472600,383,93,117,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 21:11:36,2014-04-02 21:11:36,1396473096,419,84,114,0,0,0,0,4,3,0,0,CLEAN_House20.csv
20,2014-04-02 21:18:50,2014-04-02 21:18:50,1396473530,272,0,112,0,0,0,0,4,3,0,0,CLEAN_House20.csv
20,2014-04-02 21:27:20,2014-04-02 21:27:20,1396474040,253,0,109,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 21:36:20,2014-04-02 21:36:20,1396474580,171,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 21:47:35,2014-04-02 21:47:35,1396475255,240,86,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 21:57:36,2014-04-02 21:57:36,1396475856,228,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 22:07:05,2014-04-02 22:07:05,1396476425,129,0,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 22:17:04,2014-04-02 22:17:04,1396477024,228,0,119,0,0,0,0,5,3,0,0,CLEAN_House20.csv
20,2014-04-02 22:28:21,2014-04-02 22:28:21,1396477701,371,95,114,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 22:37:06,2014-04-02 22:37:06,1396478226,370,87,111,0,0,0,0,5,3,0,0,CLEAN_House20.csv
20,2014-04-02 22:44:20,2014-04-02 22:44:20,1396478660,125,0,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 22:53:51,2014-04-02 22:53:51,1396479231,125,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 23:03:20,2014-04-02 23:03:20,1396479800,121,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 23:12:35,2014-04-02 23:12:35,1396480355,122,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 23:21:50,2014-04-02 23:21:50,1396480910,209,88,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 23:32:21,2014-04-02 23:32:21,1396481541,224,0,118,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-02 23:41:34,2014-04-02 23:41:34,1396482094,218,0,114,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 23:50:35,2014-04-02 23:50:35,1396482635,212,0,110,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-02 23:57:19,2014-04-02 23:57:19,1396483039,120,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 00:03:20,2014-04-03 00:03:20,1396483400,207,94,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 00:09:19,2014-04-03 00:09:19,1396483759,202,88,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 00:15:21,2014-04-03 00:15:21,1396484121,118,11,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 00:21:19,2014-04-03 00:21:19,1396484479,118,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 00:27:19,2014-04-03 00:27:19,1396484839,118,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 00:33:19,2014-04-03 00:33:19,1396485199,117,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 00:39:30,2014-04-03 00:39:30,1396485570,119,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 00:45:30,2014-04-03 00:45:30,1396485930,222,0,118,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 00:51:34,2014-04-03 00:51:34,1396486294,378,94,116,0,0,0,0,4,3,0,0,CLEAN_House20.csv
20,2014-04-03 00:58:01,2014-04-03 00:58:01,1396486681,358,85,112,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 01:04:18,2014-04-03 01:04:18,1396487058,215,0,111,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 01:10:17,2014-04-03 01:10:17,1396487417,126,0,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-03 01:16:17,2014-04-03 01:16:17,1396487777,120,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 01:22:17,2014-04-03 01:22:17,1396488137,119,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 01:28:18,2014-04-03 01:28:18,1396488498,119,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 01:34:17,2014-04-03 01:34:17,1396488857,118,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 01:40:17,2014-04-03 01:40:17,1396489217,210,92,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 01:46:16,2014-04-03 01:46:16,1396489576,198,84,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 01:52:17,2014-04-03 01:52:17,1396489937,118,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 01:58:16,2014-04-03 01:58:16,1396490296,221,0,118,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 02:04:16,2014-04-03 02:04:16,1396490656,227,0,114,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 02:10:17,2014-04-03 02:10:17,1396491017,220,0,112,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-03 02:16:16,2014-04-03 02:16:16,1396491376,215,0,111,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 02:22:17,2014-04-03 02:22:17,1396491737,118,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 02:28:15,2014-04-03 02:28:15,1396492095,205,89,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 02:34:15,2014-04-03 02:34:15,1396492455,200,83,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 02:40:16,2014-04-03 02:40:16,1396492816,118,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 02:46:16,2014-04-03 02:46:16,1396493176,118,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 02:52:17,2014-04-03 02:52:17,1396493537,117,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 02:58:16,2014-04-03 02:58:16,1396493896,125,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 03:04:17,2014-04-03 03:04:17,1396494257,118,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 03:10:16,2014-04-03 03:10:16,1396494616,389,95,119,0,0,0,0,23,2,0,0,CLEAN_House20.csv
20,2014-04-03 03:16:16,2014-04-03 03:16:16,1396494976,361,88,115,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-03 03:22:17,2014-04-03 03:22:17,1396495337,212,0,112,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-03 03:28:15,2014-04-03 03:28:15,1396495695,213,0,111,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 03:34:16,2014-04-03 03:34:16,1396496056,118,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 03:40:16,2014-04-03 03:40:16,1396496416,117,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 03:46:16,2014-04-03 03:46:16,1396496776,117,0,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-03 03:52:16,2014-04-03 03:52:16,1396497136,118,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 03:58:16,2014-04-03 03:58:16,1396497496,206,93,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 04:04:16,2014-04-03 04:04:16,1396497856,200,86,2,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-03 04:10:16,2014-04-03 04:10:16,1396498216,118,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 04:16:16,2014-04-03 04:16:16,1396498576,118,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 04:22:16,2014-04-03 04:22:16,1396498936,220,0,117,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-03 04:28:17,2014-04-03 04:28:17,1396499297,211,0,112,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 04:34:17,2014-04-03 04:34:17,1396499657,211,0,113,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 04:40:16,2014-04-03 04:40:16,1396500016,212,0,110,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 04:46:16,2014-04-03 04:46:16,1396500376,209,92,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 04:52:16,2014-04-03 04:52:16,1396500736,261,85,2,0,0,0,0,4,3,0,0,CLEAN_House20.csv
20,2014-04-03 04:58:16,2014-04-03 04:58:16,1396501096,181,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 05:04:16,2014-04-03 05:04:16,1396501456,182,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 05:10:17,2014-04-03 05:10:17,1396501817,181,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 05:16:17,2014-04-03 05:16:17,1396502177,204,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 05:22:16,2014-04-03 05:22:16,1396502536,180,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 05:28:17,2014-04-03 05:28:17,1396502897,303,105,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 05:34:16,2014-04-03 05:34:16,1396503256,426,90,117,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 05:40:17,2014-04-03 05:40:17,1396503617,503,85,114,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 05:46:16,2014-04-03 05:46:16,1396503976,502,84,112,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 05:52:16,2014-04-03 05:52:16,1396504336,508,83,111,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 05:58:16,2014-04-03 05:58:16,1396504696,266,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 06:04:16,2014-04-03 06:04:16,1396505056,280,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 06:10:17,2014-04-03 06:10:17,1396505417,3399,12,1,0,0,0,0,4,2,2852,0,CLEAN_House20.csv
20,2014-04-03 06:16:16,2014-04-03 06:16:16,1396505776,179,0,1,0,0,0,0,5,2,0,0,CLEAN_House20.csv
20,2014-04-03 06:22:16,2014-04-03 06:22:16,1396506136,180,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 06:28:17,2014-04-03 06:28:17,1396506497,247,106,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 06:34:31,2014-04-03 06:34:31,1396506871,233,87,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 06:40:31,2014-04-03 06:40:31,1396507231,394,84,130,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 06:46:30,2014-04-03 06:46:30,1396507590,378,82,116,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 06:52:30,2014-04-03 06:52:30,1396507950,603,81,330,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 06:58:30,2014-04-03 06:58:30,1396508310,409,0,334,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 07:04:31,2014-04-03 07:04:31,1396508671,124,0,11,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 07:10:30,2014-04-03 07:10:30,1396509030,131,0,11,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 07:16:30,2014-04-03 07:16:30,1396509390,285,0,187,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 07:22:31,2014-04-03 07:22:31,1396509751,238,0,135,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 07:28:30,2014-04-03 07:28:30,1396510110,224,0,123,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 07:34:30,2014-04-03 07:34:30,1396510470,365,91,118,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 07:40:30,2014-04-03 07:40:30,1396510830,357,84,117,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 07:46:31,2014-04-03 07:46:31,1396511191,218,0,114,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 07:52:30,2014-04-03 07:52:30,1396511550,213,0,110,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 07:58:31,2014-04-03 07:58:31,1396511911,216,0,112,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 08:04:30,2014-04-03 08:04:30,1396512270,210,0,109,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 08:10:31,2014-04-03 08:10:31,1396512631,206,0,107,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 08:16:30,2014-04-03 08:16:30,1396512990,209,0,107,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 08:22:31,2014-04-03 08:22:31,1396513351,210,93,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 08:28:31,2014-04-03 08:28:31,1396513711,199,86,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 08:34:32,2014-04-03 08:34:32,1396514072,118,0,1,0,0,0,0,4,2,0,0,CLEAN_House20.csv
20,2014-04-03 08:40:31,2014-04-03 08:40:31,1396514431,120,0,2,0,0,0,0,4,2,0,0,CLEAN_House20.csv
